jobProfileName,candidateResidenceCountry,candidateCivilStatus,candidateBirthCountry,salary,lastWorkCompany,lastWorkCountry,lastWorkArea,lastWorkName,yearsOfExperience,worksNumber,lastEducationCompany,lastEducationCountry,lastEducationArea,lastEducationName,lastEducationStatus,lastEducationDegree,yearsOfStudy,studiesNumber,technicalSkills,languages,otherSkills,hired
Cloud Specialist,Peru,Soltero/A,Peru,7500,Farmacias Peruanas S.A.,Peru,Liderazgo De Proyecto,Analista Senior De Soluciones Digitales,9,7,F&Amp;M Consulting,Peru,Tecnologias De La Informacion,Management 3.0,Graduado,Terciario/Tecnico,5,5,18,1,13,0
Scrum Master,Peru,,Peru,4500,Oficina Nacional De Procesos Electorales (Onpe),Peru,Liderazgo De Proyecto,Encargado De Computo Descentralizado,13,10,Onpeduca,Peru,Tecnologias De La Informacion,Encargado De Computo Descentralizado,Graduado,Otro,11,4,8,1,3,0
Jefe De Proyecto - Analytics & Ai,Peru,Soltero/A,Peru,1,Evol - Tsnet S.A.,Peru,Liderazgo De Proyecto,Jefe De Proyectos,13,13,The Open Group,Peru,Tecnologias De La Informacion,Adm Togad,Graduado,Otro,18,9,1,1,5,0
Jefe De Proyecto - Analytics & Ai,Peru,Soltero/A,Peru,7000,Lupuna Outdoors,Peru,Liderazgo De Proyecto,Cto Y Co-Founder,13,8,Dmc - Data Mining Consulting,Peru,Tecnologias De La Informacion,Machine Learning Specialist,Graduado,Posgrado,8,5,1,3,10,0
Jefe De Proyecto - Analytics & Ai,Peru,Soltero/A,Peru,12500,Evol - Tsnet S.A.,Peru,Liderazgo De Proyecto,Jefe De Proyectos,15,13,Instituto Para La Calidad - Pucp,Peru,Tecnologias De La Informacion,Programa De Especializacion En Practicas Agiles,Graduado,Otro,10,6,5,1,1,0
Jefe De Proyecto - Modern Workplace,Peru,Soltero/A,Peru,10500,Kruger Corporation,Peru,Liderazgo De Proyecto,Project Manager,15,11,Instituto Para La Calidad - Pucp,Peru,Tecnologias De La Informacion,Programa De Especializacion En Practicas Agiles,Graduado,Otro,10,6,5,1,1,0
Jefe De Proyecto - Analytics & Ai,Peru,Soltero/A,Peru,10500,Kruger Corporation,Peru,Liderazgo De Proyecto,Project Manager,15,11,Instituto Para La Calidad - Pucp,Peru,Tecnologias De La Informacion,Programa De Especializacion En Practicas Agiles,Graduado,Otro,10,6,5,1,1,0
Arquitecto Aws,Peru,Casado/A,Peru,5000,Ibm Del Peru S.A.C.,Peru,Liderazgo De Proyecto,Project Manager Asset Management,15,4,International Scrum Instituted,Peru,Tecnologias De La Informacion,Scrum Master,Graduado,Terciario/Tecnico,6,3,4,1,0,0
Analista Funcional,Peru,Casado/A,Peru,5000,Ibm Del Peru S.A.C.,Peru,Liderazgo De Proyecto,Project Manager Asset Management,15,4,International Scrum Instituted,Peru,Tecnologias De La Informacion,Scrum Master,Graduado,Terciario/Tecnico,6,3,4,1,0,0
Jefe De Proyecto - Analytics & Ai,Peru,Soltero/A,Peru,8500,Aqh Consulting,Peru,Liderazgo De Proyecto,Digital Transformation Consultant,18,6,Universidad De Virginia,Peru,Tecnologias De La Informacion,Digital Transformation,Graduado,Otro,10,10,12,1,7,0
Jefe De Proyecto - Analytics & Ai,Peru,Soltero/A,Peru,7000,Falabella Tecnologia Peru S.A.C,Peru,Liderazgo De Proyecto,Jefe De Proyectos,17,4,Grupo Lider World,Peru,Tecnologias De La Informacion,Seguridad De La Informacion Iso 27001:2013&Quot;,Graduado,Posgrado,12,17,1,1,10,0
Jefe De Proyecto - Analytics & Ai,Peru,Casado/A,Peru,9000,Royal Systems,Peru,Liderazgo De Proyecto,Gerente De Proyectos,27,5,International Business School,Espana,Tecnologias De La Informacion,Transformacion Digital,Graduado,Master,13,6,6,1,4,0
Gestor De Servicios De Ti,Peru,Pareja De Hecho,Peru,5500,Ajegroup,Peru,Liderazgo De Proyecto,"Jefe Ti (Guatemala, Salvador Y Honduras)",14,5,Camara De Comercio,Guatemala,Tecnologias De La Informacion,Diplomado En Sgsi Iso27001:2013,Graduado,Otro,23,5,9,1,6,0
Cloud Specialist,Peru,Soltero/A,Peru,8000,Mitsui Auto Finance Peru S.A.,Peru,Seguridad Informatica,Responsable De Infraestructura Y Si,15,3,New Horizons,Peru,Tecnologias De La Informacion,Cissp De (Isc)2,Graduado,Posgrado,18,11,23,1,4,0
Analista De Calidad,Peru,Soltero/A,Peru,5700,"Grupo Delaware Peru, S.A.C",Peru,Testing / Qa / Qc,Analista De Calidad,5,6,Istqb(R) - International Software Testing Qualifications Board,Estados Unidos,Tecnologias De La Informacion,Istqb Certified Tester - Foundation Level,Graduado,Otro,5,6,13,1,7,0
Analista De Calidad,Peru,Soltero/A,Peru,5500,"Grupo Delaware Peru, S.A.C",Peru,Testing / Qa / Qc,Analista De Calidad,4,6,Istqb(R) - International Software Testing Qualifications Board,Estados Unidos,Tecnologias De La Informacion,Istqb Certified Tester - Foundation Level,Graduado,Otro,5,6,13,1,7,0
Analista De Calidad,Peru,Soltero/A,Peru,5000,"Grupo Delaware Peru, S.A.C",Peru,Testing / Qa / Qc,Analista De Calidad,4,6,Istqb(R) - International Software Testing Qualifications Board,Estados Unidos,Tecnologias De La Informacion,Istqb Certified Tester - Foundation Level,Graduado,Otro,5,6,13,1,7,0
Analista De Calidad,Peru,Soltero/A,Peru,5700,"Grupo Delaware Peru, S.A.C",Peru,Testing / Qa / Qc,Analista De Calidad,5,6,Istqb(R) - International Software Testing Qualifications Board,Estados Unidos,Tecnologias De La Informacion,Istqb Certified Tester - Foundation Level,Graduado,Otro,5,6,13,1,7,0
Analista Funcional,Peru,Soltero/A,Peru,5700,"Grupo Delaware Peru, S.A.C",Peru,Testing / Qa / Qc,Analista De Calidad,5,6,Istqb(R) - International Software Testing Qualifications Board,Estados Unidos,Tecnologias De La Informacion,Istqb Certified Tester - Foundation Level,Graduado,Otro,5,6,13,1,7,0
Analista Funcional,Peru,Soltero/A,Peru,5500,"Grupo Delaware Peru, S.A.C",Peru,Testing / Qa / Qc,Analista De Calidad,5,6,Istqb(R) - International Software Testing Qualifications Board,Estados Unidos,Tecnologias De La Informacion,Istqb Certified Tester - Foundation Level,Graduado,Otro,5,6,13,1,7,0
Analista De Calidad,Peru,Soltero/A,Peru,5700,"Grupo Delaware Peru, S.A.C",Peru,Testing / Qa / Qc,Analista De Calidad,5,6,Istqb(R) - International Software Testing Qualifications Board,Estados Unidos,Tecnologias De La Informacion,Istqb Certified Tester - Foundation Level,Graduado,Otro,5,6,13,1,7,0
Analista De Calidad,Peru,Soltero/A,Peru,5700,"Grupo Delaware Peru, S.A.C",Peru,Testing / Qa / Qc,Analista De Calidad,5,6,Istqb(R) - International Software Testing Qualifications Board,Estados Unidos,Tecnologias De La Informacion,Istqb Certified Tester - Foundation Level,Graduado,Otro,5,6,13,1,7,0
Scrum Master,Peru,Casado/A,Peru,6000,Qualifacts - Pradera Tecnologies-,Peru,Testing / Qa / Qc,Gestor Funcional,12,10,Elearning &Amp; Certificaciones Itc,Peru,Tecnologias De La Informacion,Curso De Certificacion Scrum Master Exin,Graduado,Otro,6,3,11,1,3,0
Analista De Calidad,Peru,Soltero/A,Peru,8000,Mincetur S.A.,Peru,Testing / Qa / Qc,Lider De Calidad De Software,12,9,Jb Enterprise Group,Peru,Tecnologias De La Informacion,Implementacion Devops,Graduado,Posgrado,5,15,15,2,1,0
Especialista Devops,Peru,Soltero/A,Peru,2300,Celer Sac,Peru,Tecnologia / Sistemas,Gestor De Aplicaciones,6,3,Jb Enterprise Group,Peru,Otra,Implementacion Devops,Graduado,Otro,5,3,5,1,8,0
Analista De Calidad,Venezuela,Soltero/A,Venezuela,3500,Tsoft Peru,Venezuela,Testing / Qa / Qc,Analista De Calidad,7,3,Instituto Superior Pedagogico Publico Nuestra Senora De Lourdes,Venezuela,Tecnologias De La Informacion,Buenas Practicas De Itil,Graduado,Otro,7,3,13,1,1,0
Practicante De Infrastructure & Cloud,Peru,Soltero/A,Peru,1200,Logistica Integral De Comercio Exterior S.A.C.,Peru,Facturacion,Facturacion,7,1,Universidad Privada Del Norte,Peru,Tecnologias De La Informacion,Sistemas Computacionales,Graduado,Universitario,14,4,12,1,0,0
Analista De Base De Datos,Peru,Soltero/A,Peru,5000,Ntt Data Peru S.A.C.,Peru,Data Warehousing,Center Senior Developer,14,14,Dharma Consulting,Peru,Tecnologias De La Informacion,Taller De Preparacion Para El Pmp,En Curso,Otro,32,6,27,1,2,0
Especialista En Analitica,Peru,Soltero/A,Peru,5000,Ntt Data Peru S.A.C.,Peru,Data Warehousing,Center Senior Developer,15,14,Dharma Consulting,Peru,Tecnologias De La Informacion,Taller De Preparacion Para El Pmp,En Curso,Otro,31,6,27,1,2,0
Analista De Sistemas,Peru,Soltero/A,Peru,5000,Ntt Data Peru S.A.C.,Peru,Data Warehousing,Center Senior Developer,14,14,Dharma Consulting,Peru,Tecnologias De La Informacion,Taller De Preparacion Para El Pmp,En Curso,Otro,29,6,27,1,2,0
Analista De Soluciones Ti,Peru,Soltero/A,Peru,5000,Ntt Data Peru S.A.C.,Peru,Data Warehousing,Center Senior Developer,14,14,Dharma Consulting,Peru,Tecnologias De La Informacion,Taller De Preparacion Para El Pmp,En Curso,Otro,29,6,27,1,2,0
Data Architect,Peru,Soltero/A,Peru,160000,Mef - Despacho Viceministerial De Hacienda,Peru,Data Warehousing,Especialista En Ingenieria De Datos Para La Admini,16,10,Google,Peru,Tecnologias De La Informacion,Introduction To Sql For Bigquery And Cloud Sql,Graduado,Otro,15,41,17,2,12,0
Jefe De Proyecto - Analytics & Ai,Peru,Pareja De Hecho,Peru,18000,Grupo Palmas,Peru,Data Warehousing,Analytic Leader,9,6,Universitat Obierta De Cataluniya,Espana,Tecnologias De La Informacion,Master Inteligencia De Neg. Y Big Data Analytics,En Curso,Master,10,2,26,1,14,0
Asistente De Pmo,Peru,Soltero/A,Peru,6500,Intercorp Retail,Peru,Recursos Humanos,Lider Funcional Y Gestor De Proyectos,14,9,Innovation Learning Center,Peru,Tecnologias De La Informacion,Okr - Gestion De Objetivos,Graduado,Otro,10,19,8,1,24,0
Asistente De Recursos Humanos,Peru,Soltero/A,Peru,1800,Corporacion Hotelera Piura S.A.C,Peru,Recursos Humanos,Coordinadora De Recursos Humanos,4,5,Colegio De Contadores De Piura,Peru,Tecnologias De La Informacion,Excel Nivel Intermedio,En Curso,Otro,7,5,1,1,3,0
Jefe De Proyecto - Analytics & Ai,Peru,Casado/A,Peru,15000,Konecta Peru,Peru,Otras Ingenierias,Responsable Business Intelligence,7,4,Ed Team,Peru,Tecnologias De La Informacion,Aws Practitioner,Graduado,Otro,8,5,6,1,6,0
Jefe De Proyecto - Analytics & Ai,Peru,Casado/A,Peru,6900,Agencia Slinky S.Ac.,Peru,Desarrollo De Negocios,Agile Consultant,52,20,Cgi Gestion E Innovacion,Estados Unidos,Tecnologias De La Informacion,Professional / Big Data,En Curso,Otro,10,48,0,2,0,0
Analista Funcional,Peru,Casado/A,Peru,6900,Agencia Slinky S.Ac.,Peru,Desarrollo De Negocios,Agile Consultant,52,20,Cgi Gestion E Innovacion,Estados Unidos,Tecnologias De La Informacion,Professional / Big Data,En Curso,Otro,10,48,0,2,0,0
Ejecutivo Comercial,Peru,Soltero/A,Peru,5000,Disstribuidor De Claro,Peru,Desarrollo De Negocios,Especialista Servicios Gestionados,10,6,Learning Business Partner,Peru,Tecnologias De La Informacion,Customer Success Manager Specialist.,Graduado,Otro,5,6,0,1,4,0
Cloud Specialist,Peru,Soltero/A,Peru,1000,Fondo Mivivienda S.A.,Peru,Redes,Asistente De Tecnologia De La Informacion,5,6,Tecnologico De Monterrey,Mexico,Tecnologias De La Informacion,Transformacion Digital,Graduado,Posgrado,6,4,6,1,8,0
Analista De Ciberseguridad,Peru,Soltero/A,Peru,1000,Fondo Mivivienda S.A.,Peru,Redes,Asistente De Tecnologia De La Informacion,5,6,Tecnologico De Monterrey,Mexico,Tecnologias De La Informacion,Transformacion Digital,Graduado,Posgrado,6,4,6,1,8,0
Cloud Specialist,Peru,Soltero/A,Peru,4000,Universidad Nacional Autonoma De Chota,Peru,Redes,Administrador De Redes,9,11,Tkapacito,Peru,Tecnologias De La Informacion,Virtualizacion De Servidores Con Vmware Vsphere 6,Graduado,Otro,13,13,23,1,2,0
Jefe De Proyecto - Analytics & Ai,Peru,Soltero/A,Peru,2800,Banco Bbva Peru,Peru,Business Intelligence,Analista De Proyectos,6,7,Sebrae Brasil,Brasil,Tecnologias De La Informacion,Innovacion Y Design Thinking,En Curso,Posgrado,11,5,8,3,7,0
Jefe De Proyecto - Analytics & Ai,Peru,Casado/A,Peru,5500,Sencico,Peru,Gerencia / Direccion General,Supervisor De Gerencias Zonales,26,17,Ogc,Peru,Tecnologias De La Informacion,Certificacion Itil V3. Foundation,Graduado,Otro,7,4,14,1,9,0
Asistente De Pmo,Peru,Soltero/A,Peru,3000,Grupo Silvestre,Peru,Compras,Practicante De Compras,1,3,University Of Virginia Darden School Of Business,Estados Unidos,Tecnologias De La Informacion,Agile Development Specialization Program,Graduado,Otro,5,6,3,1,8,0
Practicante Iot/Ia,Peru,Soltero/A,Peru,1500,Oficina Nacional De Procesos Electorales (Onpe),Peru,Responsabilidad Social,Coordinador De Mesa De Votacion Para La Onpe,0,4,Alura Latam,Peru,Tecnologias De La Informacion,Computer Programming,En Curso,Otro,4,2,10,2,9,0
Asistente De Servicios Ti,Peru,Casado/A,Peru,1200,Kallpa Generacion S.A,Peru,Redes,Practicante De Infraestructura,7,4,Universidad Peruana De Ciencias Aplicadas,Peru,Ing. Telecomunicaciones,Ing. De Redes Y Comunicaciones,En Curso,Universitario,12,4,14,1,2,0
Gestor De Servicios De Ti,Peru,Soltero/A,Peru,3500,Overall Strategy Sac,Peru,Sistemas,Jefe De Soporte,7,2,Universidad Peruana De Ciencias Aplicadas,Peru,Ing. Telecomunicaciones,Ing. De Redes Y Comunicaciones,En Curso,Universitario,12,2,4,1,4,0
Asistente De Servicios Ti,Peru,Soltero/A,Peru,2000,Constructora E Inmobiliaria Marcan,Peru,Tecnologia / Sistemas,Asistente De Sistemas,2,4,Instituto Cibertec,Peru,Ing. Telecomunicaciones,Ccna,En Curso,Otro,10,3,7,2,1,0
Especialista En Analitica,Peru,Soltero/A,Peru,2600,Fractalia S.A.C,Peru,Telecomunicaciones,Operador N2/Ing. Residente N2,8,5,Universidad Tecnologica Del Peru,Peru,Ing. Telecomunicaciones,Ccna,En Curso,Otro,11,8,6,1,5,0
Analista De Sistemas,Peru,Casado/A,Peru,3000,Nethub - Emtec,Peru,Infraestructura,Especialista Plataforma Windows,9,10,Metodologia Online,Peru,Telecomunicaciones,Ccna,En Curso,Otro,3,5,3,1,0,0
Gestor De Servicios De Ti,Peru,Soltero/A,Peru,3000,Municipalidad Distrital De Ventanilla,Peru,Tecnologias De La Informacion,Administrador De Redes,5,6,Universidad Peruana De Ciencias Aplicadas,Peru,Ing. Telecomunicaciones,Estudiante Del Ciclo 5 - Epe,En Curso,Universitario,6,3,12,1,15,0
Cloud Specialist,Peru,Casado/A,Peru,3500,Acceso Crediticio S.A,Peru,Tecnologias De La Informacion,Operador De Infraestructura Y Servidores,8,8,Universidad Peruana De Ciencias Aplicadas,Peru,Ing. Telecomunicaciones,Ingeniero De Redes Y Comunicaciones,En Curso,Universitario,8,3,5,1,3,0
Pre-Venta - Cloud Computing,Peru,Soltero/A,Peru,9000,Supra Networks,Peru,Tecnologias De La Informacion,Ingeniero De Preventa E Implementacion,20,6,Universidad Tecnologica Del Peru,Peru,Ing. Telecomunicaciones,Ingeniero De Redes Y Comunicaciones,Graduado,Universitario,8,2,20,1,7,0
Asistente De Servicios Ti,Peru,Soltero/A,Peru,1500,Printer 911 Sa,Peru,Soporte Tecnico,Tecnico De Impresoras,5,7,Universidad Tecnologica Del Peru,Peru,Ing. Telecomunicaciones,Ingeniero De Redes Y Comunicaciones,Graduado,Universitario,13,2,7,2,6,0
Pre-Venta - Cloud Computing,Peru,Soltero/A,Peru,4000,Grupo Deltron S.A.,Peru,Comercial,Gerente Desarrollo De Negocios,15,4,Universidad Peruana De Ciencias Aplicadas,Peru,Ing. Telecomunicaciones,Ingenieria De Redes &Amp; Comunicaciones,Graduado,Universitario,9,2,16,1,8,0
Gestor De Servicios De Ti,Peru,Soltero/A,Peru,2500,Konecta Peru,Peru,Liderazgo De Proyecto,Analista De Informacion,11,8,Universidad Tecnologica Del Peru,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,8,3,5,1,1,0
Practicante De Infrastructure & Cloud,Peru,Soltero/A,Peru,1200,,,,,0,0,Universidad Nacional De Ingenieria,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,3,1,12,1,16,0
Practicante De Infrastructure & Cloud,Peru,,Peru,1025,,,,,0,0,Universidad Nacional De Ingenieria,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,4,1,0,3,6,0
Practicante De Infrastructure & Cloud,Peru,Soltero/A,Peru,0,,,,,0,0,Universidad Nacional De Ingenieria,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,4,1,11,2,0,0
Practicante Iot/Ia,Peru,Soltero/A,Peru,1025,,,,,0,0,Universidad Nacional De Ingenieria,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,3,1,4,1,3,0
Practicante Iot/Ia,Peru,Soltero/A,Peru,0,,,,,0,0,Universidad Nacional De Ingenieria,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,5,1,11,2,0,0
Gestor De Servicios De Ti,Peru,Soltero/A,Peru,6000,Proyecto De Inversion Familiar,Peru,Direccion De Obra,Responsable De Obra,7,6,Universidad Nacional Federico Villarreal,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,4,1,24,1,11,0
Asistente De Pmo,Peru,Soltero/A,Peru,2200,Italtel Peru,Peru,Liderazgo De Proyecto,Project Manager,1,1,Universidad Nacional Mayor De San Marcos,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,6,1,3,1,4,0
Analista De Soluciones Ti,Peru,Soltero/A,Peru,1800,Celima S.A.,Peru,Otras Ingenierias,Practicante Ti,1,2,Universidad Nacional Mayor De San Marcos,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,5,1,2,1,1,0
Asistente De Pmo,Peru,Soltero/A,Peru,2800,America Movil Peru S.A.C.,Peru,Telecomunicaciones,Practicante Senior Instalaciones De Planta Externa,2,2,Universidad Nacional Mayor De San Marcos,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,6,1,9,1,9,0
Practicante De Infrastructure & Cloud,Peru,Soltero/A,Peru,1025,Web Help,Peru,Atencion Al Cliente,Teleoperador,1,2,Universidad Nacional Mayor De San Marcos,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,3,1,6,2,1,0
Especialista Cyberseguridad,Peru,Soltero/A,Peru,3500,Italtel Peru,Peru,Redes,Soporte De Redes,0,1,Universidad Nacional Mayor De San Marcos,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,6,1,2,1,5,0
Bootcamp G&S | Infrastructure & Cloud,Peru,Soltero/A,Peru,2000,Italtel Peru,Peru,Redes,Soporte De Redes,0,1,Universidad Nacional Mayor De San Marcos,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,5,1,2,1,5,0
Consultor Cloud,Peru,Soltero/A,Peru,3000,Italtel Peru,Peru,Redes,Soporte De Redes,0,1,Universidad Nacional Mayor De San Marcos,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,6,1,2,1,5,0
Practicante De Infrastructure & Cloud,Peru,Soltero/A,Peru,1025,,,,,0,0,Universidad Nacional Mayor De San Marcos,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,5,1,4,1,5,0
Especialista Cloud,Peru,,Peru,3000,Pontificia Universidad Catolica Del Peru,Peru,Otras Ingenierias,Practicante De Telefonia,0,1,Pontificia Universidad Catolica Del Peru,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,7,1,0,1,6,0
Gestor De Servicios De Ti,Peru,Casado/A,Peru,4500,Ibtgroup,Peru,Tecnologias De La Informacion,Coordinador De Sistemas,10,8,Universidad Tecnologica Del Peru,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,7,2,3,2,7,0
Practicante De Infrastructure & Cloud,Peru,Soltero/A,Peru,1200,Telnetcom Peru S.A.C.,Peru,Ingenieria Electrica Y Electronica,Analista De Factibilidad,1,1,Universidad Mayor De San Marcos,Peru,Ing. Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,5,1,2,1,0,0
Cloud Specialist,Peru,Soltero/A,Peru,6000,Dinet S.A.,Peru,Tecnologia / Sistemas,Supervisor De Infraestructura De Redes Cisco,10,8,Universidad Nacional Federico Villarreal,Peru,Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,6,1,7,1,11,0
Cloud Specialist,Peru,Soltero/A,Peru,6000,Dinet S.A.,Peru,Tecnologia / Sistemas,Supervisor De Infraestructura De Redes Cisco,10,8,Universidad Nacional Federico Villarreal,Peru,Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,6,1,7,1,11,0
Cloud Specialist,Peru,Soltero/A,Peru,5500,Dinet S.A.,Peru,Tecnologia / Sistemas,Supervisor De Infraestructura De Redes Cisco,10,8,Universidad Nacional Federico Villarreal,Peru,Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,6,1,7,1,11,0
Cloud Specialist,Peru,Soltero/A,Peru,5500,Dinet S.A.,Peru,Tecnologia / Sistemas,Supervisor De Infraestructura De Redes Cisco,10,8,Universidad Nacional Federico Villarreal,Peru,Telecomunicaciones,Ingenieria De Telecomunicaciones,Graduado,Universitario,6,1,7,1,11,0
Practicante De Infrastructure & Cloud,Peru,Soltero/A,Peru,1025,Universidad Nacional Mayor De San Marcos,Peru,Tecnologia / Sistemas,Asistente Tecnico De Proyectos,0,1,Universidad Nacional Mayor De San Marcos,Peru,Telecomunicaciones,Ingenieria De Telecomunicaciones,En Curso,Universitario,4,1,8,2,4,0
Ejecutivo Comercial,Peru,Soltero/A,Peru,2800,Americatel Peru S.A.,Peru,Liderazgo De Proyecto,Preventa,4,3,Universidad Tecnologica Del Peru,Peru,Ing. Telecomunicaciones,Ingenieria En Redes Y Comunicaciones,En Curso,Universitario,9,1,0,1,0,0
Ejecutivo Comercial,Peru,Soltero/A,Peru,1500,Americatel Peru S.A.,Peru,Liderazgo De Proyecto,Preventa,4,3,Universidad Tecnologica Del Peru,Peru,Ing. Telecomunicaciones,Ingenieria En Redes Y Comunicaciones,En Curso,Universitario,7,1,0,1,0,0
